"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm45838",220.507918988144,-0.0111691369064935,0.0895107676558483,0.852228682729681,0.932439607554102
"Trim41",1826.32719950558,0.00936681489501387,0.05654337373285,0.852221148964772,0.932439607554102
"Cd302",320.668413130784,0.0106996626502438,0.0699502485513939,0.85234232630778,0.932501476128194
"Gm11642",8.90404282192637,-0.00491852089437451,0.118661109402817,0.852433961430601,0.932501476128194
"Phlda1",252.23971359888,0.011293714279235,0.0921556254537087,0.852429656554761,0.932501476128194
"Gm36757",10.8058460330739,-0.00606842131654876,0.116891760355899,0.852690492325318,0.932727855199006
"Ahcyl2",7262.56920709483,0.00603053325577963,0.045390885379326,0.852846666435695,0.932736070067197
"Gabrd",8022.09135983846,0.00998045306397126,0.0567319222267471,0.852846771918531,0.932736070067197
"Mmp13",7.68820972753982,0.00427310154909503,0.119523851623496,0.852779747620854,0.932736070067197
"Kdm4a",2496.04591647217,-0.0101360647551399,0.0618283548932882,0.852995517198753,0.932844507412719
"Fnbp4",4363.87452982104,-0.0105753650334284,0.0700295011211711,0.853082577373392,0.932885476617217
"Gm14405",18.629077244149,0.00101347389584226,0.121543837585399,0.853176399146872,0.932933834751091
"Eno4",95.3035793506776,0.011173888650011,0.0961576258088616,0.853457588810064,0.933132813342352
"Ino80dos",300.041809714929,-0.0102203701606986,0.0831847064166165,0.853432884696553,0.933132813342352
"Ncbp2",2020.37962668632,0.00871006492465839,0.0515814723142222,0.853639122490971,0.933277043416221
"Gm6278",6.59235255855122,0.00490839695107629,0.11874556870272,0.853811796842194,0.933411571450441
"Polr2e",1724.03941538831,-0.00969763248611738,0.0568038987100949,0.85391835509201,0.933473808027758
"Gm41804",10.4942711016747,-0.00598212831167947,0.116951268672721,0.854086567304624,0.933549177384512
"Prl",7.3277817028304,0.0028049889907548,0.120760722216959,0.854074123332858,0.933549177384512
"Prpf39",3716.48201500454,-0.00774885765548965,0.0497001323002942,0.854348326721899,0.933781026051031
"Dctn3",1501.67485050462,0.00913780837089253,0.0558005646477592,0.854410314190349,0.933794514794089
"Pfkfb3",1342.88497324509,0.00934138279408643,0.0593658785844292,0.854524692393485,0.933809552556926
"Tubg1",1691.43661782433,0.0107966021977529,0.0638732840788568,0.854573014416628,0.933809552556926
"Usp29",1072.62786726004,-0.0102568084134676,0.0680360579971759,0.85457204148957,0.933809552556926
"Fam214b",1277.56942382125,0.0100080923993324,0.0637995147192022,0.854913406865123,0.934037561641932
"Ptges3-ps",51.8393570609039,-0.00861973310869858,0.109783630033757,0.854856673114581,0.934037561641932
"Uap1l1",369.951744324913,0.0100127127649,0.0688317100124334,0.854930653475862,0.934037561641932
"Gm35549",22.4258376134273,-0.00752896248636784,0.113480957866648,0.85498948479363,0.934047582011
"Nfix",6686.48867965873,0.00940804934130112,0.0614606099446432,0.85506483424982,0.934075645685031
"Vbp1",2428.94640610099,-0.00951970407888388,0.0601544657106649,0.855216431248919,0.934186994329572
"Srsf11",7694.0175781939,0.00510727527222314,0.0477778324807783,0.855313905544734,0.934239213088903
"Kcnn2",1092.53667236026,-0.00905165404728394,0.0567507037881727,0.855433276028912,0.934315341085175
"Huwe1",15633.8661191002,-0.00776132646559123,0.0472936253544484,0.85565786876252,0.934452119465496
"Zfp229",270.758609860728,0.0111286790118292,0.0833813086811029,0.855610931519205,0.934452119465496
"Galnt13",2705.89308626707,-0.00999195480071282,0.0640241807114557,0.855747197393087,0.934495415453238
"Csf2rb",21.904918331245,0.00761250124352184,0.113469030691396,0.855831813693182,0.934533117224921
"Wdhd1",600.386443682654,0.0107948313810671,0.0724941331743772,0.855881092951061,0.934533117224921
"Efna3",263.216040783333,0.0111922501898393,0.0951383046450704,0.856020000928338,0.93457528502535
"Man1a",520.327962585895,-0.0105998792072565,0.0743195318440852,0.856060472088142,0.93457528502535
"Ppib",4943.56221018044,-0.00721498204330946,0.0426962392139361,0.856068774825975,0.93457528502535
"Gm49970",10.6251583918556,0.00466232396068806,0.118957891283217,0.856197198941142,0.934661237079741
"Vangl1",294.493127362612,-0.0105456069750396,0.0730492799425816,0.856274022502563,0.934690853070089
"Gm13886",7.09403812153011,-0.0049368459862935,0.11842537358972,0.856511528727155,0.934841602961124
"Ndrg3",27358.2138024389,-0.0085167866567258,0.0463684014008857,0.856472692347818,0.934841602961124
"Ccdc152",7.54463889845833,-0.00486664533099948,0.11852877236251,0.857100173694727,0.935158602304296
"Dus3l",4812.90309441728,-0.00838334378394865,0.0516966458824504,0.857131869988753,0.935158602304296
"Gimap9",20.7566732018023,-0.00732761749812755,0.113650309205851,0.857475900085619,0.935158602304296
"Gins3",149.037224159044,-0.010834670929261,0.0859833791582536,0.857498028281259,0.935158602304296
"Gm15551",7.3315439343247,-0.00490836763839169,0.118435572405667,0.857467356012648,0.935158602304296
"Gm3604",18.6716469277998,-0.00610982330124982,0.116261489943368,0.857380314581388,0.935158602304296
"Gm4459",55.6222040556782,0.00706689771632628,0.11467627633806,0.857418214575597,0.935158602304296
"Gm5436",8.59995052391129,-0.0052136099153358,0.118023802357945,0.856902760961123,0.935158602304296
"Gm7658",8.72994162969963,0.00535968192245027,0.117958723825855,0.85719635667362,0.935158602304296
"Myo1a",78.7463117077447,0.0100809264874712,0.102622406150032,0.857090128700757,0.935158602304296
"Nucb2",176.995508608434,0.011862614598559,0.0946226628572108,0.857145072181349,0.935158602304296
"Pcca",2143.21835657271,-0.00913567242205186,0.0636443092225589,0.857150542727367,0.935158602304296
"Rpl23a-ps3",34.1644964792699,-0.00818816999323971,0.111137369170183,0.85741635049401,0.935158602304296
"Tmem158",105.182292048901,-0.010412455641569,0.0982062941111222,0.857230284612937,0.935158602304296
"Rnf167",3148.57869343418,-0.00850737365957921,0.0566928664726545,0.857552523469487,0.935163811104916
"Gadd45gip1",1225.07490120955,-0.00973336104543435,0.0641098458710366,0.857603175161012,0.935164828198937
"Dhrs13",388.977581144348,0.0109490627645669,0.0840547300366264,0.85784287409138,0.935371977900566
"B4gat1",2086.24041285483,-0.00815263756242481,0.0470336410848055,0.858156118047219,0.935405514893038
"Crocc2",62.8966209245609,-0.00773395686377426,0.112354335230654,0.857942501744514,0.935405514893038
"Efcab11",9.33834802877329,0.00500137408667928,0.118403278111864,0.858321217584079,0.935405514893038
"Efhd1",1366.52645180671,-0.0104472734208662,0.0759660522126459,0.858294603483396,0.935405514893038
"Fus",15257.0056743253,0.00943539963317885,0.048049088281075,0.858246331517272,0.935405514893038
"Phf20",3832.08739384543,-0.007748238771677,0.0567350486297935,0.858122363891084,0.935405514893038
"Polr3a",1429.53266266918,-0.00815107188908293,0.0503055103259968,0.858262647245687,0.935405514893038
"Prkci",2136.04310498941,0.00895251301159939,0.0562199384893502,0.858024025538804,0.935405514893038
"Xrcc1",1242.07077259357,0.00947546719005092,0.056219711133213,0.858006561887689,0.935405514893038
"Gm5977",12.0601314658379,-0.00580924632108196,0.1169185695241,0.858379334299778,0.935414652308489
"Map3k3",1413.62327702258,-0.00912258356968152,0.0599751912688774,0.858448914056589,0.935436279734105
"B230206I08Rik",10.3807210948555,0.00456139126697411,0.11898118290632,0.858541283622616,0.935482736858869
"Adgrl1",15140.7270491754,0.0109679326236897,0.07081361328817,0.858604390514456,0.935497305287981
"Trpm2",1274.62674512263,-0.00835295118666292,0.0520808216590804,0.85866213363145,0.935506028236443
"Arhgef9",9434.36467558528,0.0071990030912348,0.0395555171958162,0.858790462387029,0.93559164825008
"Cysrt1",16.6848113004883,-0.00627445018210189,0.115969797507245,0.858861357577912,0.935614692151219
"Rhobtb2",2727.05153492735,-0.00979766030079112,0.0778595717674717,0.858948674038411,0.935655621126338
"Lrrk1",190.65387683159,-0.0107358538908644,0.0842472192650001,0.859065802487828,0.935729017778177
"Gm38331",9.04518663875877,0.00450949961067124,0.119034728735102,0.859150000120381,0.93576653843675
"Gm14042",29.8642114362658,0.00711200969432445,0.114373816627572,0.859268641023157,0.93584156740038
"Adgrb3",4039.97383503731,0.00742744260282844,0.045770684693944,0.85959182240792,0.936085142871154
"Nmnat3",35.8231184675407,-0.0090254898769337,0.10699010571558,0.859545686109272,0.936085142871154
"Mrap2",157.42166349254,-0.010605406976555,0.0917466774453941,0.85983588115134,0.936296710969465
"Gm49521",79.0048350522026,0.0104768770321779,0.0967833097592339,0.860061457262975,0.936469921823777
"Neu4",228.010734006744,0.0108195408417158,0.0834793954137321,0.860094523871857,0.936469921823777
"Zfpm2",2007.6044646213,0.00795822268268842,0.0491814907689943,0.860163509259413,0.936490822277165
"Plekhd1",3576.71768825948,0.00873272759619795,0.061517702825388,0.860561325061751,0.936869709040138
"Coa5",2355.23669462815,0.00873516296333365,0.0522307145361616,0.861305086509292,0.93735389528168
"Cpt2",365.915275291408,0.0106882958806793,0.0857042992149617,0.861207838039205,0.93735389528168
"Dhdds",1964.45503378096,-0.00771770912538855,0.0493692365481337,0.861101421783487,0.93735389528168
"Dusp26",1664.19140917271,-0.00886725878340773,0.0672095935880408,0.861277973257931,0.93735389528168
"Gm4724",926.104282929078,0.00878346708429477,0.107956251462497,0.861214939185374,0.93735389528168
"Rnf214",1784.69712453256,-0.00861393126019008,0.0535961173174314,0.861117294058764,0.93735389528168
"Aplp1",14146.2873842308,-0.00869297886087355,0.0733874953050412,0.861497947419638,0.937401069826217
"Gm20692",18.7609854436792,-0.00662912213075,0.11528935587384,0.861467886035961,0.937401069826217
"Nbr1",9369.5639139318,0.00740885803619748,0.044783814604138,0.861487899720809,0.937401069826217
"B230219D22Rik",4282.35263862252,-0.00802015401286129,0.0502526649384759,0.861699377594493,0.937461504790158
"Cerkl",523.272415004628,-0.0103153361991074,0.0765051666443879,0.861681621680932,0.937461504790158
"Lamp1",12593.0707444335,-0.00582765615368314,0.0358175536239635,0.861703012191878,0.937461504790158
"Fubp3",1346.08965427319,-0.009334697829366,0.0619653468092375,0.861811904341809,0.93747152326442
"Trp53i13",145.992866461133,0.0106297884193165,0.0910419463238913,0.861782700131405,0.93747152326442
"Sh3d19",987.691207297571,-0.0101226440823019,0.0718696182355459,0.861925831815143,0.937541231240517
"Mocs1",486.017979552451,-0.0101706315182223,0.0743450166673739,0.862178011415675,0.937761303227747
"Camsap3",1053.3525080356,0.00747753275492733,0.0547852177048425,0.862307002775219,0.937847369908586
"Aff2",257.272636794585,-0.0102595682333221,0.0765616183276513,0.862510258516916,0.937851511876788
"Ccdc122",57.0023428635698,-0.00959466080069583,0.103018731691795,0.862450390862792,0.937851511876788
"Mterf1a",210.30370151729,-0.00960954269119046,0.0916090690862581,0.862403013261339,0.937851511876788
"Slc1a3",47127.5999784713,0.00759707741934853,0.0495832120301661,0.862502857545681,0.937851511876788
"1500009L16Rik",169.734526868302,-0.0104597871538054,0.0824422901879133,0.862666576426707,0.937967260304638
"Itpripl1",102.440333353742,0.00780167960157429,0.111778079576868,0.862879102440956,0.938088635445359
"Med30",392.113616134208,0.00993545649969621,0.0700498356430136,0.862911317283011,0.938088635445359
"Sftpc",6.91569503294807,-0.00442994976835583,0.118832699733276,0.862927830850955,0.938088635445359
"Zfp39",312.236471440147,0.0105548973782889,0.0936045316430321,0.863042317695631,0.938158871498418
"Daam1",2996.04741484707,0.00736874713244011,0.0458263947302477,0.863244576289007,0.938161855631821
"Gzmm",52.250239120239,-0.0090879176112915,0.105264938184614,0.86323618049657,0.938161855631821
"Inpp5e",3199.00476595863,0.00722318221774203,0.0471874641734667,0.863232392710059,0.938161855631821
"Tmem182",10.5761507000463,0.00508945982849832,0.117976354782202,0.863182795643832,0.938161855631821
"Fam43a",474.296684780168,0.010565256231007,0.0832270155532845,0.863316875023797,0.938186220379166
"Tbc1d16",3421.34086845614,0.0100126345323305,0.0715073228718431,0.863525916014157,0.938359174666953
"Gm8741",22.6368788295049,-0.00152438514836293,0.121303107540569,0.86377378911803,0.938574303842925
"Gm15787",41.7582646654353,-0.00844597982049518,0.108370204501614,0.864069300131021,0.938841168399536
"Aanat",12.0520689265054,-0.0050390544103378,0.117836896516749,0.864142338878291,0.938866292280602
"Gm35558",70.9738701447562,-0.00935108422651054,0.102350475570591,0.86439876406668,0.938946642104082
"Gm43041",199.347141744012,0.00973301813366058,0.102318044681418,0.86433140853002,0.938946642104082
"Mapre3",3794.84951669053,-0.00895804393484355,0.0610491326792547,0.864415973984491,0.938946642104082
"Ppp1r2-ps4",12.9974183724979,-0.0045081608748599,0.118646614866586,0.864326507400823,0.938946642104082
"Ghr",194.0063134593,-0.0102836831362294,0.0874966769481076,0.864494085915177,0.938977262919591
"Sufu",956.541002453768,0.00945643137981613,0.065444876443878,0.864595219328844,0.938984452362876
"Zfp984",91.7474011438188,-0.00817503609960124,0.109352990407593,0.864600549230297,0.938984452362876
"R3hcc1",773.72411266425,-0.00838869614278407,0.0565790992988945,0.864749772400628,0.939092290362784
"Itgb1bp1",1297.62018326702,0.0087029947528331,0.0589852069478338,0.865041625453765,0.939349430478943
"P2rx5",38.3985988506718,0.00656867370657051,0.115046096528451,0.865086439191677,0.939349430478943
"Dqx1",58.6854656136598,0.00935004152126327,0.10338986387115,0.865292773345008,0.939465006571592
"Dsg2",63.9795836330712,0.00959391128657767,0.101484855753604,0.865287461094831,0.939465006571592
"Dnah17",82.6962582864616,-0.0100250164509642,0.0974148543810318,0.865374413014297,0.939499413240168
"Snapc3",1442.18186157527,-0.00831628907335373,0.055669097007396,0.865560819465447,0.939647550116911
"4930431P19Rik",170.932269275836,-0.01009646548532,0.0951699140493467,0.865822837053371,0.939877748146641
"Dock4",4452.43356806436,-0.0108789638645248,0.0522487797396422,0.866252752184552,0.940198088890106
"Gm43412",10.3287737167271,0.00532251878354916,0.117401613680638,0.866178409702348,0.940198088890106
"Mrfap1",8668.74882940108,-0.00922959361094576,0.0589716812682275,0.86639736226119,0.940198088890106
"Pnldc1",50.3858424091506,0.00892340983539359,0.106067282283234,0.866340556718528,0.940198088890106
"Thoc3",997.08939142485,0.00769168940001121,0.0537464066541771,0.86641785712862,0.940198088890106
"Timp2",1984.00756008565,0.0102474338003815,0.0814440331705428,0.866328673202788,0.940198088890106
"Cox6b1",5617.79648958135,0.00760560124490438,0.0524535189005238,0.866516234639741,0.9402505975158
"Abtb2",424.733665941788,-0.0101186410985014,0.0833470217261568,0.866705359060728,0.940274883986844
"Gm47652",16.612965089145,0.00595848520749082,0.116094971268397,0.866806046262704,0.940274883986844
"Gpx1",1627.98317017975,-0.00788745157821655,0.0522739199924641,0.866838560706677,0.940274883986844
"Rbm12b1",1086.70940889794,-0.00997589879237414,0.0848542095468491,0.866607244576948,0.940274883986844
"Slc25a14",925.908789665955,0.0079844721994223,0.0531649370091356,0.866779133270099,0.940274883986844
"Tmem109",2492.25520939556,0.0052768890252192,0.0812859844627873,0.8666667799132,0.940274883986844
"Prkx",704.470605109441,-0.00946976837058925,0.0690367459767564,0.867049491149024,0.940449448072313
"F5",1266.6666129518,0.00613331939132612,0.111296885168384,0.867344502435569,0.94071518546365
"Gm14549",16.1282104017533,0.00554557841195589,0.116901205732129,0.867429549209897,0.940753179443519
"Abcb4",56.0053200476433,-0.00812959730209771,0.108806178996619,0.867549629481996,0.940788005397311
"Gm29434",7.99716303856066,0.00412276511075536,0.119147302847746,0.867561696720525,0.940788005397311
"C130083M11Rik",43.3243021521343,0.00786709210997355,0.110382457880518,0.867948353034694,0.940936056036286
"Gfra4",435.466635845602,0.0101970417840973,0.0877363791867087,0.867841490192663,0.940936056036286
"Gm26660",166.772931200528,-0.00998956460625476,0.0916317889193938,0.867920701334017,0.940936056036286
"Stxbp2",1933.53213623332,-0.00998930700927334,0.0847060327606848,0.86785969137675,0.940936056036286
"Zfp992",27.436213114896,-0.0066830848461284,0.113930387909219,0.867753276094415,0.940936056036286
"Gm15587",22.5568724758906,-0.00698345569003732,0.11297714152986,0.868039466098873,0.940980595807371
"A330093E20Rik",24.3480135504931,-0.006462419700812,0.114493329492741,0.868368994474592,0.941005900836737
"Cldnd1",2321.02929694848,0.00826878247197264,0.0542879606430606,0.868343459371872,0.941005900836737
"Erich5",8.45293049857231,0.00450056374644338,0.118595347214124,0.868450290041335,0.941005900836737
"Gm37988",11.3233245134979,0.00194040211964668,0.121131556675191,0.86823069774993,0.941005900836737
"Rab11b",6272.28450239748,-0.00738970907525715,0.0488041023288862,0.868182798203476,0.941005900836737
"Rab1b",3405.2221047617,-0.00665102847673106,0.0740644417686222,0.868359698581634,0.941005900836737
"Thy1",9425.21455600116,0.00905849020100635,0.0637740932163133,0.868377799549433,0.941005900836737
"Vps28",3306.82081738854,-0.00721001038830204,0.0480284992148975,0.868463046021846,0.941005900836737
"Scamp4",798.575540593937,-0.00830896664502223,0.0666925890377853,0.868681465453738,0.941188345836368
"Aagab",2486.90527834435,-0.00645825825487158,0.0461362122935186,0.869048629615382,0.94150283185685
"Gm15893",35.0657360086312,-0.00787977934780004,0.109467469762256,0.869121892154314,0.94150283185685
"Mrpl11",1065.59850071309,0.0086286317066099,0.0603561941509208,0.869105159178516,0.94150283185685
"Itch",3283.65964773123,0.0076299333844549,0.0508441837170451,0.869181791364903,0.94151349422843
"Gm47251",19.3146849850663,-0.00572864888509197,0.116105733294125,0.86927308686827,0.941558162447756
"Avpr1a",7.23321044512901,0.00446641416052661,0.118565253302902,0.86955092862072,0.941804872534097
"Gnaz",935.325415779532,-0.00952667955069419,0.0741535042389044,0.8696893682509,0.941900577384187
"Ptpro",134.284240895804,0.0100346889351346,0.0868773093490436,0.869740641616598,0.941901872879238
"Frmd8",922.973934082065,-0.0107360055784389,0.0799727852260593,0.869921314435131,0.942043295711346
"B130021K23Rik",30.9827426999695,0.00776248199355479,0.11022678689997,0.870096775289096,0.942124819895954
"Ptprf",933.60116247009,0.00976140481762884,0.0755920695041662,0.870084174238171,0.942124819895954
"Rapgef6",1638.56920677494,-0.00881086716121179,0.0656719603298684,0.870193693760848,0.942175523022552
"Gm12207",8.41095326535665,0.00428999389318824,0.11879298283993,0.870456418780891,0.94240573193172
"Eif4e2",1808.58979271018,-0.00623097740606528,0.0431196829729035,0.870576343352974,0.942452964979517
"Rbm19",508.448166913722,-0.00963579206963748,0.0761742432109295,0.870600258733538,0.942452964979517
"Gm37139",9.98531862809918,0.00417587410571365,0.118956292794293,0.870973231944818,0.942802458543398
"3300002P13Rik",42.0239693417268,-0.00764132383317412,0.109862761027223,0.871327455406547,0.94298381610364
"Ar",492.933788427621,0.0095294223617783,0.0715126858201997,0.871198542572683,0.94298381610364
"Cd83",640.639036616551,-0.00979487636016652,0.0846902897687993,0.871341311280837,0.94298381610364
"Nes",407.582382654653,-0.00910811465948459,0.100545696716069,0.871293287627035,0.94298381610364
"Ficd",703.873399786991,-0.00936010126832831,0.0733630641735664,0.871489224065324,0.943035370811453
"Gm28536",11.1113874894901,0.00426775590650962,0.118778093244849,0.87148270128048,0.943035370811453
"Bdh1",2012.6414259354,-0.00720784217880354,0.0488925721915966,0.871562641044164,0.943056423078987
"Ubxn8",494.19945569077,0.00896635944661593,0.0655241816501877,0.871608956287156,0.943056423078987
"2310022A10Rik",921.080225268342,0.00877541873674672,0.0634426585606065,0.871907453462919,0.943162370150911
"9430034N14Rik",16.6987385348169,0.00614716854445435,0.115181995240061,0.871854103372192,0.943162370150911
"Dcun1d5",1100.84753986479,0.00941411226718123,0.0704233354760738,0.87179104004055,0.943162370150911
"Ier3ip1",1289.3339195207,-0.00741919465857691,0.0508533236636271,0.871860756871381,0.943162370150911
"Adgra2",663.277180925285,-0.00996697711578814,0.0768500598781081,0.871989659922211,0.943194001568034
"Efna2",146.937264171829,0.00962836280205764,0.0953417171394469,0.87213727871079,0.943194001568034
"Gm37310",85.2732680058491,-0.00650554038686574,0.113719429359751,0.872096481061577,0.943194001568034
"Snapc4",2039.29588862225,-0.00925391338750416,0.0716108058985223,0.872072137182164,0.943194001568034
"Cdk18",498.431110233255,0.00970358166696983,0.0782750633695395,0.872201252854348,0.943204360952017
"Maco1",2825.95420503886,0.00802886012920048,0.0558769922886935,0.872247150534285,0.943204360952017
"Creb3l4",7.88449415261691,-0.00446065228576245,0.118287695504029,0.872422394402406,0.943306078212549
"Sigmar1",799.652761426297,0.00812689756618323,0.0565459921977772,0.872441519303817,0.943306078212549
"Smurf2",1627.26242211655,0.00703017905072121,0.0463233304927712,0.872570842907483,0.943391675820362
"Olfr455",12.3596396689995,-0.00469929770473991,0.117809788895609,0.872623619069045,0.943394508050906
"Gm39326",8.59632708390515,0.00448097064997195,0.118376454261897,0.872721203160033,0.943445779081387
"Tmed1",397.391697765114,0.007950635361196,0.0701579737452192,0.872787698950285,0.943463438480225
"Gm13054",11.2213993012959,0.00467505401607381,0.118056304891428,0.873008868010254,0.943539837867314
"Gm6863",40.3385012880413,0.00727054644402378,0.112389936368693,0.87291558325928,0.943539837867314
"Zbtb40",1113.97919465805,-0.00964907514965837,0.0841572067311149,0.87298395174728,0.943539837867314
"Acot4",28.9941337202903,-0.00710211572943503,0.11157164786718,0.873248413588651,0.943682161670204
"Dnai4",382.084630239101,0.00955758701461471,0.0766183479398023,0.873205557748419,0.943682161670204
"Smim22",15.4677945859831,0.00549682994714358,0.116468910344637,0.873291068426369,0.943682161670204
"Dnah1",51.6312739401772,-0.00765518303585445,0.109219800492501,0.873541347428405,0.943874650489055
"Trpc2",145.989586776848,-0.0101339973986273,0.100637819140327,0.873569563278934,0.943874650489055
"Ift74",611.774466694379,-0.00823549555000165,0.0721938658782354,0.873781838925422,0.944049779329557
"Scn1a",7864.32653457021,-0.00658895886888628,0.0493285234184291,0.87384308932882,0.94406172700665
"Gm15283",11.4931302609533,0.00486783669069573,0.117645729737061,0.874154180580536,0.944343574897439
"Gm9889",8.54423706444538,0.00432286012481337,0.118551010181418,0.8743553834776,0.944506685494497
"Gabrb2",5004.77987653697,0.00824734865701921,0.0591758481528098,0.874622330319541,0.944614061321808
"Gm42464",6.5654288428126,0.00362018508589905,0.119518077183149,0.874655669731544,0.944614061321808
"Meaf6",2405.97620630774,0.00656557941836348,0.0438253275641527,0.874630765209119,0.944614061321808
"Tubb4b-ps1",7.51627396703937,-0.00435169062493195,0.118331621048815,0.874547540635498,0.944614061321808
"Gm36937",41.3366442932871,0.00820146880232522,0.106718315901619,0.874713352385687,0.944622118908101
"Ifitm10",1640.62099579006,-0.00973413855934143,0.0797181875260098,0.874768349037199,0.944627275062618
"2700029L08Rik",15.6622756487673,-0.00575632321276494,0.115396506197071,0.875094849792417,0.944656200378188
"Bub1",9.0079689827005,0.00445854052406797,0.118270422576461,0.874953180073147,0.944656200378188
"Chrnb3",7.8613324633859,-0.00400443378227277,0.118821030082917,0.87547847984103,0.944656200378188
"Cpt1b",572.977323538119,-0.00748750106676475,0.0701628991179251,0.875232581611685,0.944656200378188
"Egln3",230.580248906238,0.00969531316305401,0.0852423854464811,0.874903501675754,0.944656200378188
"Gm18256",15.3816244985357,0.00481864995752225,0.117673567763622,0.875148467420259,0.944656200378188
"Gm31182",10.1236004462198,-0.00337570993006569,0.119630613076779,0.875060035089732,0.944656200378188
"Gm47246",19.8267268277704,0.0060798039806359,0.11501966668075,0.875498265989291,0.944656200378188
"Gm47573",34.0150244560122,-0.00762330841723988,0.108851025051269,0.875422896327186,0.944656200378188
"Rela",1034.2405061666,0.00873862663219124,0.0656076874846735,0.875452634262916,0.944656200378188
"Spen",3224.23262176891,0.0112706877017654,0.0748747332975682,0.875051196359682,0.944656200378188
"Strap",3971.17470909353,0.00666900676948082,0.0453450116069883,0.875252801828918,0.944656200378188
"Wrap53",512.439093093421,0.00857590993635541,0.0627521675923592,0.875337467962134,0.944656200378188
"Zscan30",244.9093220151,0.0095865376793742,0.0832389815162718,0.875368590606894,0.944656200378188
"Galnt4",191.768082594114,-0.00942325854502277,0.0798055218302001,0.875558693230237,0.944667209371166
"Wdcp",607.81400795564,0.00960456642636057,0.0868644694734984,0.87566824053332,0.944731211207481
"B3gat2",668.618799155877,-0.00854991326888017,0.0644925365484022,0.876341565721713,0.944732547609947
"Cacna1g",9671.07438066053,-0.00900763970353956,0.0750833138861269,0.876007251038388,0.944732547609947
"Cnpy3",1310.78725044696,-0.00827634427453159,0.0612719577993676,0.876179944072972,0.944732547609947
"Gm10774",43.1231563927252,0.00684609829732815,0.112415833546491,0.876178310651306,0.944732547609947
"Gm12350",13.2093692600285,-0.00487155193322104,0.117252518583537,0.876140608531169,0.944732547609947
"Gm19721",16.7467396685002,-0.0050055135042782,0.116981934787923,0.876387016868905,0.944732547609947
"Gm49125",37.0042282904292,-0.00744393693453058,0.109481792505714,0.876162237685203,0.944732547609947
"Izumo4",1380.67706540496,-0.00945439666561326,0.104185552981224,0.875784623839753,0.944732547609947
"Lmnb2",1970.20891946544,0.0085836505814605,0.070777481146442,0.876422894531658,0.944732547609947
"Mrpl43",1119.39281428967,-0.00867863612724174,0.0667404427077315,0.87592306721031,0.944732547609947
"Odf2l",738.549678377289,-0.00937055399403382,0.065386881145665,0.876360988953074,0.944732547609947
"Pank2",2061.18061764528,0.00977243472457113,0.0632586616411814,0.876385504249098,0.944732547609947
"Smim12",864.805822989263,0.00799731253922636,0.0588025462877558,0.876161072437418,0.944732547609947
"Stac3",165.627975326479,0.00927146725171484,0.0965987103144313,0.875896589913986,0.944732547609947
"Zfp462",1388.77478388184,-0.00817774871634437,0.0610605821285622,0.876263458909394,0.944732547609947
"Gapvd1",4849.51172096268,0.00643220955126703,0.0442282790078869,0.876602189723337,0.944871666848495
"Gm48079",17.3901574302967,0.00548664454205131,0.116144754794784,0.876733050169846,0.94493082621218
"Gm5844",28.1383257573169,0.0062824676041178,0.114060630039207,0.876757551122068,0.94493082621218
"Dffa",1360.86894959609,-0.00693890265634548,0.0491911662595034,0.876949092499904,0.945028960744281
"Tmem214",2260.58786581976,0.0073705952258187,0.0526669828431209,0.876910224011615,0.945028960744281
"Bloc1s4",319.759524973051,0.00944224572361629,0.0909583991406475,0.877082196844489,0.945074268703339
"Gm43294",14.981833808183,0.00425219843851495,0.118516193867902,0.877234874190135,0.945074268703339
"Gm48529",65.1916076125118,0.0084587601403856,0.10402610228224,0.87716492421628,0.945074268703339
"Pex16",810.698990785231,0.00769703184056616,0.0547458456684878,0.877198361560064,0.945074268703339
"Smim4",253.777181132696,-0.0102369192961138,0.0886312948595703,0.877242365744675,0.945074268703339
"Sox4",213.681826635658,0.00941690876702372,0.0886854866703997,0.877320128287983,0.945093867502759
"Zfp217",91.2113637851967,-0.00896122357324979,0.0976272620846115,0.87736105164898,0.945093867502759
"Dennd3",280.459943217402,0.00942863745737538,0.0828420326289258,0.877455826544772,0.945094756870388
"Dpysl4",5212.99683125882,-0.00775551916553001,0.0572716697710866,0.877462371164208,0.945094756870388
"Fmc1",810.059875052958,-0.00923487736206918,0.081389139486141,0.87795697242769,0.945454956378624
"Insl5",15.6798889242191,-0.00583555730675386,0.114834949944393,0.877965001401286,0.945454956378624
"Klhl25",371.071874803922,-0.00829834803689224,0.0687207218724526,0.877951743241022,0.945454956378624
"Rrnad1",2252.15686062004,0.00764056177899647,0.0556846008316281,0.877997858634985,0.945454956378624
"Ptgdr",26.7688809044815,-0.00602554078718388,0.114260779635355,0.878088828711022,0.945498785162904
"Rsph9",185.623291893749,-0.00914881891022951,0.0919912595659873,0.878217064534607,0.945582733232093
"Bri3bp",2895.43250972023,0.00775591509742991,0.0565860942354841,0.878408832909149,0.945680942028973
"Gm11614",12.6305762887556,-0.00443365166141171,0.117939848931197,0.878392140317341,0.945680942028973
"Ubn2",4538.61796860956,-0.00850963104366687,0.0675098790399127,0.878755660970578,0.945982216014849
"Zfpm1",310.066735089557,-0.00915113227189241,0.0913242933609972,0.878789263673106,0.945982216014849
"Firre",6445.04632362569,-0.00590689453298645,0.0579547614769807,0.878933114565733,0.946082920445627
